Review,Date,Stars
"the service is generally horrible, especially if you need a tow truck in less than 4 to 6 hours, even if you made an appointment days in advance. they drop the ball hard. I'm trying to pay my bill and now randomly it decides that my phone isnt good enough. even though I updated my phone number and address multiple times, it still wont take. now I have to call them. why are they making it harder to give them money?",2025-04-23,3
"don't let your account get hacked, they blame you and then put you in debit while waiting for your funds to be released. 14 years of banking with them and they let you get robbed and blame you. would give negative stars if i could.",2025-04-23,3
very poor processing claims,2025-04-23,3
won't work,2025-04-23,3
great insurance horrible app,2025-04-23,3
"Minus 5 stars. Absolutely brilliant. App no longer works, have to have Android 12 for the app to work. Phone can't update but can't afford a new phone in this economy. Really taking care of your customers. Thanks a bunch. -5 stars.",2025-04-23,3
Very disappointed in USAAs current customer service. They've made several changes to the app and bill paying capabilities that are not customer focused. Please reimplement the capability to share bills with joint account holders. The old capability was near perfect and the new capability just stinks,2025-04-22,3
constant login issues,2025-04-22,3
"I diligently pay my car insurance when I see the bill, so I was extremely upset when my policy lapsed without a clear warning. No obvious notice—no red flag or letter stood out. Now I owe a 6-month premium upfront, which is a hassle. I’m switching to Navy Federal, which partners with Liberty Mutual for a veteran discount, hoping for clear billing I can manage manually to avoid this again! in the usaa app whenever a bill is due it turns red. I paid in March it said I owed $18 then $8 I always",2025-04-22,3
"Spent a lot of time answering your agent's questions about my son's house for a homeowner's quote. Then when he tried to buy, website kicked him back to the quote screen. He called and was told that USAA wasn't writing new homeowner's policies in CA. Why the hell didn't the first agent say so in the first place. Would have saved ME a lot of my time. A bit ticked off. Kazuyoshi Iwamoto",2025-04-22,3
I have had this app for years. All of a sudden it no longer works with my mobile phones operating system. Saying that my phone needs an update but it is up to date with the newest update. Very upsetting!,2025-04-21,3
"stopped working on my device recently, kinda useless.",2025-04-21,3
COMPLETELY BROKEN,2025-04-21,3
can't login,2025-04-21,3
They allow people to steal from you and they never get your money back leaving you in the hole,2025-04-20,3
never interrupt a user to beg for reviews. automatic one star.,2025-04-19,3
be nice if they didn't update this garbage app last second,2025-04-19,3
"The UI is so counter-intuitive, I'm considering switching insurance providers because of it. Links from emails turn into a non-stop loading page that can't be used, and clicking that tempting little X in the corner of the app nearly always closes the entire app instead of getting me back to any useful page. Users can do little on the browser compared to the app, which is deeply disappointing considering how annoying the app is.",2025-04-18,3
hard to use,2025-04-18,3
don't care,2025-04-18,3
"used to have no problem with it, but now i cant even open the app cuz it keeps saying my device isnt compatible with the current version/phone system needs to be updated, but my phone has no system updates available. also they locked my card for some reason",2025-04-18,3
USAA is a garbage bank now.,2025-04-18,3
had the app for years with no problem. Now with the new update I cant even update the app to work on my phone which is too old apparently to do so? So now I have to use the website which doesnt support Zelle money transfers just the app does. I really wish this update never happened.,2025-04-17,3
Bill pay layout changed? it's un usable now?,2025-04-17,3
terrible app,2025-04-17,3
usaa is a horrible company.,2025-04-17,3
"Only works half the time, refuses to transfer funds because it can't determine my location (why is that even necessary?)",2025-04-16,3
worthless,2025-04-16,3
making it harder to navigate. don't fix things that aren't broke,2025-04-16,3
App no longer works with my phone.,2025-04-16,3
The app was fine until it just stopped supporting my phone's OS. I cant use it anymore unless I want to buy a new phone.,2025-04-16,3
can't update,2025-04-15,3
"App has not been working as it's supposed to, and preventing me from utilizing the only communication method USAA offers to reach my claims adjustor.",2025-04-15,3
no good when it comes to paying medical expenses. I dropped everything but basic insurance because they can't be trusted,2025-04-15,3
"Everytime I try to open the app it says my device operating system is no longer compatible with the app, am I supposed to go buy a new phone just to access my bank info?",2025-04-15,3
new intrusive features. makes the app useless.,2025-04-15,3
"Tried to pay a bill, site kept freezing.",2025-04-14,3
app is difficult to use,2025-04-14,3
my only day off while working 14 hour night shifts. and so far I'm waiting 6 hours for a 150$ tow in the hopes I can finally get to an auto repair shop. that's only 15 mins away from where I live. in town.,2025-04-14,3
"Updated my rating from 2 to 1 because they've managed to make it *worse*. It's now a regular occurrence that ""something"" has gone wrong to stop them from being able to display my info, it now requires location to be enabled for almost everything, and it's STILL SLOW . I'm now seriously taking steps to just change my bank, since if this is my only way to interface with them, it's become almost impossible.",2025-04-14,3
You get what you pay for. It's a pain to access the insurance card in a reasonable time frame. It's a pain to pay these morons. And anything to do with the apps is extremely frustrating. Their whole IT department should be grateful to have jobs.,2025-04-14,3
suck,2025-04-14,3
"App sucks, but not as much as the bank itself.",2025-04-14,3
For starters USAA doesnt look at any of these reviews. They are just for the Play Store.. Yet again! 🤦‍♂️ The latest app update information CLEARLY states. My Version OS is compatible with the latest app update 10.73.xx. Tech support is a joke. they still think that app release version number is what your phone OS version needs to be to be compatible. I cant recomend the USAA Mobile App for use.. and there are thsounds of long time USAA Patriots that have been pushed out of the app like I have.,2025-04-13,3
"They pushed an update today, just before the tax deadline, that disables this app on my device. I just lost an hour because of this.",2025-04-13,3
"I have always loved USAA, but the new update that requires location services to be turned on for basic features is trash. I'll change my review when they change that. (oh but for security reasons... I've never had an issue in the past so that argument is nullified) Please fix, thanks",2025-04-12,3
"The page says it supports my os, but for the past week I've been unable to get it to work. I'm unsure why as I'm on the current update",2025-04-12,3
App doesn't let you use it unless you use the latest version. makes it really difficult to use if you're on the road with spotty coverage.,2025-04-12,3
"This organization is so big that I had to continually replace documents that I had already turned in. Plus, the rate changes without any notification or explanation. My rate has doubled within the last 6 months. Nobody can give me a valid reason for the increase, except to say that I shouldn't have been charged the rate that I was quoted when I signed on. It's the typical insurance scam. What's sad is that the treat veterans this way!!",2025-04-12,3
i like this app but im annoyed that i have to participate in a weekly update,2025-04-12,3
"on my 3 year old phone im still getting notifications when I make a purchase, which is what I want (old app version). On my brand NEW phone, I can't get a single friggin notification! Nowhere in the app is there a place to change it. Just email settings. A huge oversight!",2025-04-12,3
the app won't open,2025-04-11,3
"App is generally great, been using it for years, but it suddenly says now that it doesn't support my OS? Per the store page it sure as hell does, so what gives?",2025-04-11,3
"Google play store shows required android ""version 9 and up"" and yet my phone has version 9 and the app tells me my device's operating system is no longer supported and will not open the app. So I called USAA support and they told me android version 10 is now required (after first telling me version 9 was still supported). My phone will not allow update to ver 10. I guess I have to buy a new phone if I want to use this ONE banking app...yea sure. My other bank apps work fine on version 9.",2025-04-11,3
why the hell do I need to enable precise location to transfer money between accounts???,2025-04-11,3
0 i updated and now it wont work,2025-04-11,3
"I use an old phone, primarily because it still works and has been paid off. USAA has forced an app update that requires a new OS version, but the device is incapable of being updated. Guess this means I'm not going to be able to use mobile deposits any longer. Very disappointed.",2025-04-10,3
seems like it needs an update every payday. while performance of the app itself never really changes or improves or unimproves. feels so much like they're just harvesting information. promise it needs an update every week. every week,2025-04-10,3
"Isn't working, updated the app and the only way I can view anything is by going online through the internet. The app says I need an update but Ive already updated to the latest version.",2025-04-10,3
Why do I have to enable location to do a simple transfer? Reverse this unessciary change.,2025-04-10,3
"So who's going to pay my bill's late fees for the checks I can't deposit because of the update needing Android S9 or above? No USAA banks I can deposit checks around. Using a friend's phone doesn't work. So buy a new phone with checks I can't deposit or switch banks I've been using for over 20+ years. Thanks for the update Google Play App, this caused nothing but frustration and more money lost during an already tough time. Really appreciate forcing me into something I didn't want or need A+",2025-04-09,3
There is absolutely no reason to require location for transferring funds. RIDICULOUS.,2025-04-09,3
"Not sure why the app started to require my location for my banking activity like transferring money between accounts, but I will no longer be using this app. Respect my privacy or be gone.",2025-04-09,3
will not login app just spins after final security code,2025-04-09,3
can't get a phone number,2025-04-09,3
"Slow and it does not recognize my finger print. So, today is 10 April 2025 the USAA app promted me to update, but wouldn't allow me to; I had to TOTALLY uninstall the app, only to TRY and reinstall and it is STILL DOWNLOADING...AFTER AN HOUR!!!! 😔😔😔 If and when it does download, I will have to start, ALL OVER AGAIN!!! 😭😭😭",2025-04-09,3
"After the latest update the app has decided that I am not allowed to do anything without giving it access to my location services. I'm not giving it that access. I don't even give google my location when using maps, I just use it to plan routes. There is no reason it needs my location.",2025-04-09,3
"WORST BANK IN U. S.A.1st bank card number Changed when i requested a New card as old card plastic comes off(not asked for a new number) wouldn't correct it. Sometimes if u 4get pin# or make any minor error,They will without warning 1st will freeze ur cards & sometimes the entire account unless you submit i.d.verified documents only when not 24hour fraud department available but limited hours of security department is available even on vacation, out of town or left home putting u in DANGER@no$!",2025-04-08,3
why is there no option to sign in with pin number,2025-04-08,3
not helpful for me,2025-04-07,3
they sell all your information and you start getting g tons of spam scam calls,2025-04-07,3
My recent transactions won't load.,2025-04-07,3
keeps crashing,2025-04-07,3
very rude customer service!!!,2025-04-07,3
"zelle feature ducks, on line support no help, no explanation",2025-04-07,3
Horrible logon process.,2025-04-07,3
virtual assistant is worthless.,2025-04-07,3
I cannot even use it since it won't support my phone. Useless.,2025-04-06,3
App is no longer working; says I need an update but it appears I already have it.,2025-04-06,3
Why do I now have to allow access to my location to make a transfer. This permission was & should not be required. The UI falls behind other companies that provide mobile banking apps as well. Most others have had instant purchase notifications. Setting up notifications in the USAA app simply clutter your app inbox and notifications tend to come in hours later. Who ever is behind the UIUX team consistently makes poor choices that lead to a worse experience after every freaking update.,2025-04-06,3
I would not recommend this bank. The way they treat people of color is disgusting.,2025-04-06,3
cut support for my device and is now unusable,2025-04-05,3
"At first it wouldn't let me cash checks, now I can't even log in",2025-04-05,3
requiring latest version of Android - not worth paying $1000 for a new phone,2025-04-05,3
Biometric login no longer works. It says an error occurred during processing. Please try again. There is now no way to use the mobile app or the website. Completely un-acceptable. Samsung S23 Ultra running Android 14.,2025-04-05,3
can't get access keeps saying error occurred.,2025-04-05,3
what is the problem with this app. I cant even log on anymore. Very upsetting when trying to my pay bills and make deposits.,2025-04-04,3
not working.,2025-04-04,3
"now apparently after 3 years, I need a new operating system to continue checking my balance with the app. It is a banking app, how does it require a new OS for an update?!?",2025-04-04,3
mobile deposit is horrible. no matter how many times you take a perfect picture of a check/ money order... it keeps saying it cant read the numbers at the bottom of the check.. try again... try again... 200 tries later it will work and it usually works when the picture that is taken is blurry 🙄 needs some work. happens every time i try to mobile deposit. very aggravating.,2025-04-04,3
"The app works IF you can log in. Problem is that they send you a code that expires in 30 seconds. Then you have to go to another screen to enter your user name. Then your password. Then another screen to put in the 6 digit code. By then, the 30 seconds is gone and you have to try again. WHOEVER DESIGNED THIS SHOULD BE FIRED!",2025-04-04,3
made one phone call and now I am permanently not able to use the mobile app... what a joke same goes for the person I talked she was quick to take it personal..,2025-04-04,3
i can't login. the help i get does not help,2025-04-04,3
"Can download the update, but won't install.????",2025-04-04,3
"Update 4/4/25: STILL TERRIBLE! Again forced to update to latest version (no choice!) and AGAIN says it won't work with my phone! REPEATEDLY BAD SERVICE USAA! And I REFUSE to buy a new phone for you. SERVE YOUR VETS BETTER! Update 12/11/24: TERRIBLE APP! Just updated to latest version (no choice!) and now says it won't work with my phone! BAD SERVICE USAA! Shame in you folks! Update 12/13/23: Forced update again! No chance to defer. Terribly inconvenient! C'mon USAA, you're better than this!",2025-04-04,3
issues logging in after updates.,2025-04-04,3
Doesn't work,2025-04-03,3
keeps crashing,2025-04-03,3
"I have an S8, so now I can't access the app in order to do mobile banking. Depositing a check just got so much more complicated!",2025-04-03,3
new update doesn't support my op sys supposedly🙄,2025-04-03,3
"All too often, when the software engineers ""update"" their app, they forget to ensure it is backward compatible. This locks out many of us with phones more than five years old. This disenfranchisement is completely unfair. I can work around this, by logging into the USAA website, but what, then, is the point of having an app???😡",2025-04-03,3
They are just another insurance company. They are no better to veterans and their families than anyone else. MLM,2025-04-03,3
horrible cumbersome,2025-04-03,3
"I just got a notification from your app that my phone appears to be rooted. It's not. I'm running a different, more secure, operating system (GrapheneOS). Please stop linking your app to Google's spyware via their Play Integrity. There are other ways to ensure device integrity.",2025-04-03,3
App stopped working after last update.,2025-04-03,3
"Why do you need my location to transfer my money internally? Worst bank I have ever been a part of for military members. They are worse than Bank of America. They tied my wife's and my bank after I told them not to. They gave her access to my account. Also, they switched my mailing address on all my cards because I was TDY. So, all my transactions denied. They only take payment for my loan only if it's passed due. No one can answer a question or do their job. MILITARY MEMBERS GO TO NAVY Federal",2025-04-03,3
"Every time I opened the app, it says they no longer supports my (recent ish) phone and that I should use the website instead. What even is the point of a banking app if I can't use it?",2025-04-03,3
it updated and I literally cannot use it anymore :(,2025-04-03,3
"Latest version no longer works on my Samsung Galaxy S8 plus, I can no longer use this bank.",2025-04-03,3
It is terrible whenever the app needs to update it doesn't show for the play store and have to use the website and not only that their delay in putting in the payment is annoying as well.,2025-04-03,3
"Very unhappy with now requiring location access to transfer funds between accounts. They are my accounts, why the hell is location needed to move funds between my own accounts. And don't tell me it's for ""security reasons"". Was never an issue before. Don't want Gps stuck up my rear 24/7.",2025-04-03,3
"Setting my preferences for paperless put me in a situation where I received only ""emails"" inside the USAA app that you have to open to find. This isn't intuitive and set me up to miss important alerts.",2025-04-03,3
this app is absolute trash.,2025-04-03,3
"As of today, 4/2/25 USAA, with no warning or ability to opt out, has made turning your location on a requirement when transferring funds... EVEN between your own accounts. No way to transfer unless you have location on. They call it a security feature. I call it an invasion of privacy with no prior disclosure of how the data will be used and how long kept and no reason for needing it when you are only transferring between your own USAA accounts. Is this because of the new CEO who started today",2025-04-02,3
"No, I am not buying a new phone to use this app.",2025-04-02,3
"Edit 2025-04-02 So now USAA is requiring that location be turned on in order to make a bank transfer? I'm logged into your system, you don't need to know my GPS location. USAA is becoming another greedy, information-hungry entity. Fix your app! Edit 2024-03-29 Bug: app locks up constantly and has to be closed out",2025-04-02,3
I do not like the new update at all. I should not have to share my location to use the app for any reason. Where I am and go is none of USAA's business. please fix this.,2025-04-02,3
"haven't been able to get verified in 4 months. Received email saying they authenticated DL, but when I call them they treat me like a stepchild. Haven't received a phone call yet to get into my account. Submitted license twice.",2025-04-02,3
"you need to work on transfer and why you think we should have to turn our location on to transfer money from one of my accounts to the other, sending money through zelle is absurd but I get it because most of the time its going to external accounts but transfer is not. I use another bank and I do not have the issues I have with USAA. I should not need to turn on my location in order to transfer money from my checking to my savings or any other account I have with USAA.",2025-04-02,3
won't show charges on card,2025-04-02,3
absolute hassle to login now.,2025-04-01,3
"When attempting to log in, the app intrusively asks you to update it almost weekly. I understand the occasional security update, but this is out of control.",2025-04-01,3
this app is not secure it continually asks me to sign into my Google account. that's unsecured doesn't anybody at USAA use their app,2025-04-01,3
"payments don't show as scheduled until later, causing multiple payment setup",2025-04-01,3
"really not good for anything other than getting stabbed in the back with prices of insurance through the roof, and auto loans not being worth it",2025-03-31,3
very difficult to do anything on the site alot of redundancy!,2025-03-31,3
"Like USAA banking and auto insurance, the app has gone extremely downhill. I will try reinstalling it, but it's had problems with showing external accounts and login issues for months. I am ready to leave USAA in the rearview until they can figure out how to stop declining, but most likely for good (after 20+years).",2025-03-31,3
clearly profit driven,2025-03-31,3
Terrible company and ball-aching customer service. I'd rather get married again.,2025-03-30,3
USAA cost more money and the people that work there are stupid I am fed up and moving on even though I am a veteran period too much to explain but I will never go back to USAA again.,2025-03-30,3
"Not happy with 'holds' on deposits all of a sudden. 20 year members and holding 100% of my own company check, more than 50% of a tax return. Calls do no good and told its random (like all) and can hold up to 21 days. Time for a new bank i reckon",2025-03-30,3
getting a person to speak with is impossible,2025-03-30,3
The recent change to the new security Keypad is a BIG step back. On my Motorola phone you have to slow way down and be very deliberate or it will miss digits and screw up the P.I.N. entry! Does anybody test the stuff before you go live with it?,2025-03-30,3
this app sucks and has the worst customer service experience. I've never had an issue usaa resolved in a timely manner,2025-03-29,3
Veterans with low or bad credits are not considered like before,2025-03-29,3
USAA is a criminal organization. They raised my car insurance rates from two thousand dollars a year to over 6000 a year. I will never recommend this credit union to anyone.,2025-03-29,3
everything about usaa is starting to suck,2025-03-29,3
"constantly getting error msg about my account is locked and I have no idea what the reason why. The customer is not supposed to have to beg for business/merchant,etc to take money for the service allegedly rendering. I'm going to get a different source of my insurance.",2025-03-29,3
"horrible app, have to log in multiple times, and have to search all over the place to pay a bill! I expect better from USAA",2025-03-28,3
"Scammers created an elaborate set up to steal money from me. USAA dropped the ball multiple times. I connected with them immediately and led to believe my account was safe. They failed to provide information, failed to restrict my account from outside sources, 5 days later fraud still has not contacted me, Ive been hung up on, and treated unprofessionally. USAA showed negligence across all security / fraud prevention measures and led to a 2500 dollar loss that could have been prevented.",2025-03-28,3
"3856 tracking attempts in the last 5 days & havent even opened it. layouts change with every update (every couple of weeks) and each time you have to learn it all again. love you guys...awesome company...loyal customer for 28 years but your app gets worse with every update. also, location service should not be required for transactions (deposits, transfers, etc). deleting app and only doing business online.",2025-03-28,3
"USAA has become a real disappointment. We were insured by USAA for about 20 years. We had an accident, not at fault, and USAA totaled the vehicle without even sending an adjuster to look at it. How is that service? We can tell you that the settlement was nowhere near enough to replace the vehicle with one of like value. It's no longer a company that is of service to its customers. It seems they are willing to accept your premiums, but not payout when a claim is filed. Boo, USAA!!",2025-03-27,3
App is hard to use and I am tired of being taken advantage of by this insurance company,2025-03-27,3
"Every time I use this app, there is an issue, glitch, or I can't access one or more features due to an app error. This is especially concerning with an app that manages finances. To top it off, it is very hard to find what I'm looking for. Hands down the most frustrating bank app I have.",2025-03-26,3
"The widget Stopped working again. It's demanding I sign in and turn on access, but the switch is unresponsive. Just a spot on my phone where I can log into my account quickly. It's a shame a few years back it worked great. Then USAA wanted to make this better and it's been intermittent in functionality. - Very disappointing.",2025-03-26,3
too much bloat and advertising,2025-03-26,3
Bill is never the same.,2025-03-26,3
Will not accept my pin nor my biometrics to log in.,2025-03-26,3
won't let me l9g on keeps kicking me out to register page over and over and won't let me do anything FIX YOUR APP,2025-03-25,3
doesn't work for GrapheneOS,2025-03-25,3
I've been using this bank for about 20 years.. Overall satisfied with the occasional app problems.. For some reason they want me to submit new ID evidence.. My money comes in and it comes out.. No funny business.. Been like this for years.. Suddenly they want me to show my papers again? Is this because I am Latino? Trying to contact Customer Service and all I get is the BS Ai Bots sending me in circles.,2025-03-25,3
not receiving fraud texts or alerts,2025-03-24,3
wont let me just pay my bill!!!!,2025-03-24,3
"Dealing with their Car Claims People and the Pay out from someone else hitting our only good car has been a complete MESS! Definitely not who they were 7 years ago! No empathy for their clients who have actually been injured in an accident that wasn't their Clients fault. The Guy we have had to deal with in The Total Loss Claims area was Very Rude , and I refuse to even speak with him again. He needs retraining! The whole mess has been very eye opening!",2025-03-24,3
Trash had a dispute on my checking twice and they did nothing about it. Just signing up for the name.,2025-03-24,3
It locks you out half the time and no one picks up. it was fine a year ago then it became trash.,2025-03-24,3
my USAA experience has completely changed over the last year. I heard there was a change in ownership with a number of system changes that absolutely do not work. it's almost impossible to log in these days YouTube takes three to five attempt to accomplish even that. I can't begin to tell you how many problems I've had with USAA over the past year,2025-03-23,3
popping up to review unasked is a 1 star,2025-03-22,3
USAA should remove their banking services they still don't have it together. I will be closing my account as soon as the 7 day hold on my Zelle transfer money is available to me USAA system put my money on hold!,2025-03-22,3
This appt is lousy was on the phone for hours with tech 🙄 no one could solve the delimma I was having and still have since changing from the old apps which I had zero problems with.,2025-03-22,3
Much like the customer service at USAA this app keeps getting worse while USAA charges me more. I'm not sure which is more useless this app or my claims adjusters.,2025-03-22,3
can't view claim messages on app very frustrating it just keeps taking me back to claims page I want to be able to view as website when I want like it used to be,2025-03-22,3
This company forces you through an endless Ai selection tree unless you are trying to sign up for a service they are never willing to allow you to use.,2025-03-21,3
USAA is garbage! they scammed me out of $1000,2025-03-20,3
too many issues trying to get my son his own policy,2025-03-20,3
dont get their credit card they rape you with their APR which is worse than most companies give.,2025-03-20,3
"Too much automated menus and customer service has really diminished. I just added an item to my VPP and it took over 30 minutes! Completely ridiculous! Additionally, I couldn't send an email to the representative with supporting documentation since they didn't have individual email accounts! How in the world is that good customer service!?!?",2025-03-19,3
the most difficult app ever created,2025-03-19,3
Can't log in at all. It keeps giving me an error.,2025-03-19,3
"Please fix your systems. I'm getting very tired of getting an error message half the time I try to pay a credit card bill. You have made it difficult to contact you in any way other than a time wasting phone tree, and I fail to see why I should not be looking for an alternative to your services. Edit: The visa verification system is trash. Unfortunately, I can't tell if it's a visa problem or a USAA mobile problem that it has worked once in several years.",2025-03-19,3
"claim questions, can't get answer",2025-03-18,3
too hard to get into account,2025-03-18,3
too difficult to log into,2025-03-18,3
So many technical difficulties,2025-03-18,3
"They make it hard to setup transaction notifications. Also, I don't see a way to get notified for my credit card when my bill is posted and due on my phone like other banking apps do. I recently began getting notified of every transaction due to a scam in the past and this way it keeps me on my toes.",2025-03-17,3
The inability to schedule a credit card payment for your car insurance payment on the due date is bs!😎👎,2025-03-16,3
"worst Customer Service, treats Veterans like thrash",2025-03-16,3
"USAA was by far the best bank, and they had the best loan rates around. Now, the insurance rates are extremely high compared to others, and their mortgage companies have changed several times the past year. They went from USAA Mortgage, Mr. Cooper, Nationstar, and now Freedom Mortgage the past two years. Freedom Mortgage takes up to an hour to talk to anyone on the phone, and they're extremely rude and unprofessional. I've been a member of USAA for 25 years, and it's time for a change.",2025-03-15,3
"app is not recognizing my password, really glitchy.",2025-03-15,3
I put money in the bank and can't access it when I need to . Because theirs only USAA atms . Customer service is helpful till their not . I have went all over Town trying to pull money out for a car and can't even do that . 5 xs IV called and every time the same problem persist. Banks every where should be shut down.,2025-03-15,3
not loading,2025-03-15,3
Want to pay your credit card bill? X out all the spammy questions on the splash page and get a Ph.D. in computer science. Soooo convoluted.,2025-03-15,3
"I installed the app on my new phone, signed in and turned on the biometric security option for Touch ID. The next time I try to log in, I don't get the touch ID option and when I input my user name and password, I have to select ""text me a code"". I wait 15 minutes and get no text code. This app always has issues.",2025-03-14,3
the onus shouldn't be on the customer for your cyber security. These log in methods are too time consuming and defeats the purpose of having an app.,2025-03-14,3
I'm tired of the glitches!,2025-03-12,3
I used to have USAA until they took me off my automatic payment for my auto insurance. Had no idea for a couple of months until I checked my email and noticed I was getting penalized from past due payments.,2025-03-12,3
Should provide the option to open a credit card line,2025-05-23,3
No search function within transactions except for the date. No organization through name or type. If you have any problem you get an AI assistant that's the most incompetent Ive ever used. It's a real shame used to be a pretty good business.,2025-05-23,3
I can make transfers any more,2025-05-22,3
setup could be simpler,2025-05-22,3
This app used to be much better but it's basically trash now. I don't know why they updated to have separate tabs for transactions and planned transactions. On days where I have planned transfers the app is useless. Additionally it doesn't even match the transactions regardless of description check# anything so I have to go and match everything manually. The way you are handling pending vs completed transactions I'm honestly not sure how much money I have.,2025-05-21,3
usaa has gotten worse in all areas!,2025-05-20,3
"Fingerprint access now allowed! Yea. Broken: Impossible to find a way to send a message to USAA about claims or policy questions. The chatbot will not answer ""How do I send a message to claims?"". Loops back to Contact. Contact sends you back to the Chatbot. Perfection.",2025-05-20,3
"Demand to talk to a USAA Representative! This app is very poor. The opposite of Customer Service USAA claims is their highest priority. App didn't have contact information for my Appraiser, nor my Adjuster. It didn't tell me my Adjuster had been changed when my car was declared a total loss. It didn't even tell me when my rental car was due. 3 times I spent 15 minutes trying to find information on this app before calling and then was told by the automated phone that I should use this app and ...",2025-05-19,3
poor tracking my account with no explanation,2025-05-16,3
Why is this needed???,2025-05-15,3
"app is difficult to deal with when you hit a security wall, and it happens often.",2025-05-15,3
I wish there were more frequent updates.,2025-05-15,3
USAA wasted member money by having to pay $142m in fines. Acct. Categories are awkward to use and do not conform to IRS.,2025-05-14,3
I can't serm to get anyone to help me with my total loss question.,2025-05-12,3
nobody knows what the right hand is doing!! One person is sending me to other people when I just got done with the other already. I'm completely disappointed in the service I obtained.,2025-05-07,3
"USAA falling far from grace. Engage with users and find out what needs to change, what needs to stay, and what needs to go instead of trying to reinvent the entire app with fancy visuals and broken links. Zelle verification doesn't work; need to clear cache/data every time to make work. the Web and app versions of adding external accounts for transfers is wrecked.",2025-05-07,3
I should be able to take a photo of a confirmation of bill payment because it's not allowing me to screenshot it.,2025-05-02,3
"I love the app, except that your bill pay items stay on your schedule transactions way too long. once they've gone through you can't get rid of them and they just sit. it makes it impossible to plan things when they're messing up your scheduled transactions.",2025-05-01,3
"So many glitches, there are so many things wrong with it, needs to be fixed.",2025-05-01,3
"fingerprint login no longer available, and have to use MFA every time I log in now.",2025-04-29,3
Difficult to navigate and find pertinent info (suxh as fraud alert and status) and edit preferences.,2025-04-29,3
half the time it has an error while I try to make a payment.,2025-04-26,3
Not allowing me to do a transfer.,2025-04-25,3
"great app easy to use. Tried to consolidate my bills to put more money back in my pocket, also have a $250 CD in my name for a secure credit card. $2500 for 18 months and they said NO, sucks considering what I deposit every month",2025-04-23,3
locked me out of my account because I didn't know a pin that I never set up...hadn't logged in for years and never set one up but even though I knew my password it locked me out. Then I called and couldn't get it unlocked. I was at the DMV when this happened.,2025-04-23,3
Very basic like it's the first app ever created and several things won't load but instead give errors.,2025-04-22,3
"Can't get auto quote because it opens mobile site via in-app browser, which is impossible to navigate. Just let me do it in the app, if I wanted to view the mobile site I'd use a browser app.",2025-04-22,3
I had to turn off data to get the page to stop reloading long enough for me to hit yes and submit. That was rather annoying.,2025-04-21,3
"fix your app to many errors, and you can't even get a quote without it saying error and kicking me out fix the app",2025-04-21,3
"This company says they care about serving veterans, but that can't be further from the truth. When my home was hit by a tornado, all they could tell me was sorry you have to pay and there's nothing they can do. They only care about profit and couldn't care less about the veterans they say they support. I had been paying a premium for years only to have them turn the other way when I needed them most. Sitting in financial ruin and can't afford a lawyer either.",2025-04-19,3
"I have 2 financial institutions that have good mobile, good biometrics, and communicate with each other quite nicely. While I've insurance only with USAA, I don't have the confidence to link anything to them for payments. I was unable to access biometrics and need to obtain an access code each time I log in. The auto insurance will remain for now, and will continue to conduct business via phone and mail, but the mobile experience, for me, is lacking.",2025-04-19,3
"Their password requirements are arbitrarily insecure. Limiting it to 12 characters with a lot of forbidden characters. RIP. For this reason, I feel like I have to reset my password every time I open the app. The app interface and login feels ancient.",2025-04-18,3
"I'm disappointed in this app. I can no longer use it on my phone because my phone is ""old"" for USAA. That's the only bank, out of the 4 that I have, that does that. I'm using someone else's phone to use the app right now. Other banks I have, update their system but their coders code for old phones. So I know it's doable. I hope USAA fixes that. Some years ago, I had to get a new phone, same reason. I can't afford, or willing to buy, a new phone just to keep up with one bank's system updates.",2025-04-18,3
Unable to receive zelle code or sms codes from the app or via web. I should have never left navy federal,2025-04-17,3
not as great as they claim to be I actually wound up paying more money than my last Insurance Company with less coverage very hard to get anything done over the phone,2025-04-17,3
not user friendly,2025-04-17,3
"not cool usaa. making us have to have location on just to transfer funds in that last update... not cool. I am considering deleting it now because of that. Edit: April 14, 2025 - why do you want me to write to the email? I just explained the problem above. You should not have made it mandatory to turn on the location just to transfer funds.",2025-04-15,3
very user unfriendly,2025-04-13,3
"They really don't make things all that simple to find, edit, or upload. I'm pretty sure half of my documents have an old address, some still have me as active duty, and my wife's rank isn't updated on others. there should be one place to make updates to streamline these things.",2025-04-11,3
Puts me in an endless loop when I am simply trying to update my vehicles location. Super frustrating.,2025-04-11,3
USAA needs to streamline their website. It is very difficult to have an overview of your billing in all areas. All bills are tucked away in corners that take too much time to find. Representatives can see more information about our account then we are allowed to see on our own computer screens!,2025-04-11,3
"when I need a representative, I ask a question I get an automated response with no way to get my answer. Not a happy camper.",2025-04-09,3
"Circular, looping, unsuccessful biometric login to payment account. It accepted my fingerprint spun out and asked for it again, over and over ...",2025-04-09,3
"Was good and easy to use once, but after the new update they stop supporting the version for my phone and now I've been cut off to my account. The website is confusing and lacking compared to the app but it's all I have now. I just wanna get my debit card working",2025-04-08,3
"We have removed our son from our policy because he is now married. No accidents, no tickets, & they keep going up on our premium. They're getting ready to lose us as customers. Have found insurance over $140/mo. less for the same coverage.",2025-04-07,3
"This app used to be good, but they keep changing it and now won't even work on my phone with the new updates. I have an android 10 operating phone. This is the second time they have done a update and would not work at all. When this happens I have to wait until the next update. I've even dumped the app and redownload it and the same thing happens.",2025-04-07,3
this is app is garbage.,2025-04-07,3
