Review,Date,Stars
cannot use app with the phone I have. I was able to deposit checks using my phone and the online version up until early March without using the app. What good is having an app that not everyone can use? I've been with Wells Fargo for over 20 yrs but maybe it's time for a new bank!!,2025-04-13,3
I have a Galaxy S9 and it says my phone isnt compatible and I can't make a deposit.,2025-04-12,3
"Had to buy a new phone to use the app, also the app has to many ridiculous, additions for a bank to have. ""Fargo"" fortune telling trash.",2025-04-12,3
"No mention of small business fees anywhere when signing up. Scared to use them after the account is opened. No disclosures. Fine, I won't give them my money",2025-04-11,3
Can't email them and setting up payments is a waste of time,2025-04-11,3
Wells Fargo is not up to PAR,2025-04-11,3
redesign your qr code sharing,2025-04-10,3
they are quick to close and block your account without warning. do not use.,2025-04-10,3
"""overdraft protection"" is a scam. if i dont have the money dont pay it for me. ive done all that i can to make it so you wont do this but still i get 35.00 charges on a charge that i have to pay also this is a strait scam",2025-04-10,3
I have a new Motorola phone it does not allow me to use your app you took the old app away from me now I can't do my banking in this day and age it is reprehensible that you have taken the security away from me. I think I should organize on social media and get a class action suit against Wells Fargo enough double talk fix the app fire your tech people hire better ones,2025-04-09,3
"app is always saying unavailable, check back later",2025-04-09,3
junk dosent work,2025-04-08,3
doesn't work anymore,2025-04-08,3
Dropped support for my phome,2025-04-08,3
30 years l have been with wells fargo. They can do better with older generantion hans on bankers online people. The app is not working please tell me why.l need to manage my accou nt,2025-04-08,3
it won't let install the app on my new phone..my other phone got a virus.,2025-04-07,3
the app will not update,2025-04-07,3
do not understand,2025-04-05,3
deposits no longer work and your previous response was weeks ago. so nothing done,2025-04-05,3
Hard to deposit checks after 5 attempts! Loser bank. How is it legal to offer a 0.01% interest rate on savings?,2025-04-05,3
"i get error message ""this app won't work for your device "". it used to work. what changed on my Samsung note 8 phone?",2025-04-05,3
where is my check?..is this app under maintenance right now?..I was suppose to have it every Friday at 4:15 pm..and I didn't get this one...where is it wells fargo🤔,2025-04-05,3
"In a world filled with predatory banks, Wells Fargo is a downright criminal enterprise. Just Google some of the legal settlements they have agreed to based on their abhorrent behavior. I paid a new employee by direct deposit, and the employee accidentally provided an incorrect checking and routing number. Wells Fargo refused to return the funds that were deposited into someone else's account erroneously.",2025-04-04,3
app doesn't support my version of android OS,2025-04-04,3
fix it,2025-04-04,3
WTH ..Suddenly we can't take screenshots of our deposits & balance?,2025-04-04,3
will not update.,2025-04-03,3
"Disappointed by inability to deposit checks on Samsung S20. yes the phone is a couple years old, but it's not THAT old.",2025-04-03,3
Check alert(s) On- manage alerts- was taken away. Needs to be put back. I called your 1-800 number and your representative couldn't fix it. I your ceo needs to earn his paycheck and fix this. And FYI: I had checks alerts setup for years on your app before you took it away.,2025-04-03,3
This application has alway's been safe until there hacker's. Then; it happen's ALL time!,2025-04-03,3
The app lacks functionality for Wells Fargo Trading functions,2025-04-02,3
worked until update and no longer supports app on my phone. thanks!,2025-04-02,3
one of worse bank....the stolen my money...add fee $185 in one month for $400....don't trust them...,2025-04-02,3
thieves,2025-04-02,3
"The app is fine, Wells Fargo is the problem. They are predatory and unwilling to work with you even if you try to call and get ahead of the situation. They also will not stop overdrafts, even if you are already in a negative balance. What's worse is then they charge you an obscene overdraft fee often bigger than the original payment.",2025-04-02,3
"Another forced app update for supposed ""features"" which are nothing more than an invasion of your privacy. WF sucks but you need a bank account.",2025-04-02,3
bad!!,2025-04-01,3
"a very dishonest banking institution. because there was some fraud done from outside on my account, my credit card account was closed without notifying me or giving me the chance to have an inquiry about it. It's a very dishonest institution. I also never received my $325 motion for opening up a checking account last year.",2025-04-01,3
i am unable to update wells Fargo app,2025-04-01,3
I dont want to see adds of any kind.,2025-04-01,3
The new update contains ads. I'm closing my account. WF is a loan shark.,2025-03-31,3
the app is no longer compatible with my Samsung SM-J737T. I wonder how many others are impacted by this problem???,2025-03-31,3
Balance on the app/account should be more clear/transparent it is very inconvinient and frustrating not seeing the transaction details and balance right when you sign in and clic on transactions. Please don't reply asking to contact you unless I'm getting paid,2025-03-31,3
"I am not finding any perks to a wells fargo account. In addition out of all the banks I have affiliated with wells Fargo is the only bank that has screwed me with out reason, and for that I suggest any bank even a mom and pop bank over them.",2025-03-29,3
Not able to get enrolled. Keeps telling me a it can't process my request online and to call customer service. customer service don't help.,2025-03-29,3
no 👎 good,2025-03-29,3
it's dysfunctional. doesn't do anything,2025-03-29,3
"I used to login to my accounts with no problem, anytime I wanted or needed. Then an update was required, no problem. Tried to download the update and it's not longer compatible with my device?!?!?! Really? So now I have to change my phone every time I get an update foe every app I have?",2025-03-29,3
can't deposit checks anymore,2025-03-28,3
confusing. I just want to bank safely and cost effectively. With no outside wells fargo interferance// TMII,2025-03-28,3
Your min wage 18 year old dummy cust svc staff could use an upgrade to trained educates professionals,2025-03-28,3
"Biometric authentication support appears to only be based on fingerprint Touch ID, but nothing for Face ID. Pls also incorporate Face ID biometric support.",2025-03-28,3
"the app hasn't worked for weeks and there is no help from customer service. I've tried to report the issue but get no response. I guess no one at Wells Fargo cares that there app doesn't work. Every time I try to login a message says ""we are not able to complete your request at this time."" Same thing happens on my husband's app. I can login just fine online but not the app. Someone should fix this!!!!",2025-03-28,3
my phone won't update new version of this app. And from what I'm hearing it's not very reliable.,2025-03-27,3
it's so annoying that WF requires users to update their mobile app every month 👎☹.,2025-03-27,3
bad bank they really put my money on fraud cause they don't know the company that wrote the checks. they been holding my money for over a week now. they won't even close my account is was even lied to just to get my business. I was told I will get my money the next day then turn around and pushed my money back and week then going to say the checks are fraud. since I open my account on the 20th of March I had to call wells fargo over 25 times still no help !!!!!!!!,2025-03-27,3
daily deposit limit is stupid,2025-03-26,3
Shame on Wells Fargo. Because their app didn't lock and someone used my phone and transferred $1800 and they refuse to reimburse me for it. The last of my savings and now my two kids and I are going to be homeless with no income due to my high risk pregnancy and their blaming me and taking sides with a scammer to let them keep the money. SHAME ON YOU ALL AT WELLS FARGO.,2025-03-26,3
"31 million $ to CEO, can't get the drive-through up and running, and can't stay open until 6. Still blaming covid.",2025-03-26,3
with any this new stuff. I am old lady and still like old ways.,2025-03-26,3
pri vacy,2025-03-25,3
you have allowed a Robbery via my account $1679.00,2025-03-25,3
very very difficult to get into account,2025-03-25,3
collecting personal data ... selling days,2025-03-24,3
No app available for iPhone,2025-03-24,3
"unreliable, non intuitive. The app is mostly trash, but it is the only option they give us. Wells, along with all the American corporations, dont care about us, the customer. I can't even understand the operators that provide me with ""customer service""... In the unlikely event I make it passed the switch board designed to frustrate customers.",2025-03-23,3
secret shared accounts with who??,2025-03-23,3
"loved the app, but it's no longer available for my phone & can't afford a newer phone.",2025-03-22,3
this app is very difficult to use and login to,2025-03-22,3
Trying to get an online checking banking application and it's very hard questions are asked and the ones we need are not there.,2025-03-22,3
it forces me to reset my password every time I try to use it,2025-03-22,3
Won't cover impersonation fraud. Time for a new bank!,2025-03-21,3
unable to add text banking. have tried numerous ways,2025-03-21,3
worst bank on planet,2025-03-21,3
I KNOW the star rating is made up for this app. Because this is thee worst bank EVER.,2025-03-21,3
have tried enrolling several times and it will not let me,2025-03-21,3
All I get is the run around. You tell me to upgrade. When I try the system says it's not compatible with my phone. What is a customer to do?!?,2025-03-21,3
"Now that I can't download the app because it says my phone isn't compatible with Verizon, I am very disappointed that I cannot make a check deposit on the app... Come on Wells Fargo, make it easy like it used to be. thank you!",2025-03-20,3
"it is ridiculous how this bank takes to long to process my payments, they are always pending pending pending it informs me how much I have remaining but after the pending has been processed you take out more again I feel like somehow I'm being double charged after the pending is completed....it is ridiculous to have pending charges for 5 days when the funds are there",2025-03-20,3
unable to use it,2025-03-20,3
Horrible experience. Wells Fargo keeps proving everyone they are the worst bank in the making. If you have a small business you will regret using this app and services,2025-03-18,3
terrible can't get in really bad instructions,2025-03-18,3
monthly fee,2025-03-18,3
Worst Bank and App there possibly is.,2025-03-17,3
act like u have a account issuing u a card but won't approve you having them as a bank account that's bs,2025-03-17,3
Racist policies,2025-03-17,3
So many issues with this app,2025-03-16,3
"When you click on notifications, they don’t display the related content—you have to find it yourself. It also shows a link for CD applications, but after answering all the questions, you’re told to visit a branch to complete it! Feels like a waste of time.",2025-03-15,3
"Now a new PW every time the little bit I log on.This app is as bad as the website... The inability to modify mortgage payments on the fly is ludicrous! Am I understanding this correctly? I need to cancel my existing reoccurring mortgage payment first rather than just making an edit to it...Then, I can't even create a new reoccurring payment today, I must wait till tomorrow to make that happen??? THAT IS RIDICULOUS! It should say View, EDIT, Delete and not just View/Delete. What an inconvenience.",2025-03-15,3
"Wells fargo is doing "" savings as you go"" transfers without my consent. I never even agreed to the legal terms yet. Is this legal?",2025-03-15,3
"It doesn't recognize my user and password, so I am unable to use the app.",2025-03-14,3
App does not work well. Tried to explain to customer service they hung up.,2025-03-14,3
I can't wait to switch banks. I'd get rid of this app if it wasn't a requirement for mobile check deposits.,2025-03-13,3
"Scammers shouldn't be allowed to run companies. After you scammed hundreds of millions of dollars in 2019, you should have lost your business license. Edit: I've already told you here; there's no need to email or call you. I'm not giving scammers my name, phone number, or email address. Nice try, though.",2025-03-13,3
because you keep asking me to rate you. nah. I'm good fam. I'm not gonna do that Ludwig.,2025-03-13,3
"Annoying ""Time to set up your card - Let's go"" popup stays on home screen permanently even when you set up everything already, please get rid of it",2025-03-13,3
Sucks very much! took about 3 days to Zelle my landlord a payment just because my number changed in my account. now I have to pay a late fee,2025-03-13,3
"What's the point in having zelle if it always breaks? ""Sorry for the inconvenience"" ya. Sorry for using a different bank.",2025-03-13,3
Can't delete more than one message at a time.,2025-05-20,3
"Every time I sign in for the past few weeks, it signs me off and I have to force stop the app. It's frustrating at this point since it's so constant.",2025-05-17,3
"I had a problem with my bank account so it got suspended. I received an email saying ""call immediately, to get your account reactivated"", so I called and I was told that they couldn't reactivate it for 30days. the email lied so I feel like wells Fargo lied to me.",2025-05-15,3
bad bank,2025-05-13,3
"App can't read the front of checks, makes depositing impossible",2025-05-12,3
App works great but I'll give 5 stars when I can put my accounts in custom order. Update from 12/24 - still can't custom order the accounts like you can online. So down another star for that!,2025-05-09,3
customer service. is weaking,2025-05-08,3
"not happy with having to pay an account fee after I was told I wasn't going to be charged,, such liars 😔",2025-05-06,3
can't use zelle tried to verify my phone number at least 6-7 times still never got done and they don't like when you file disputes they said it's a waste of money to them thats what the agent said to me sorry company I'm closing my account,2025-05-04,3
"Inconvenient. Inefficient. It takes tons of clicks to accomplish a basic thing. Ads for other companies found their way inside this app. And every time I uninstall it, it is still magically on my phone . . .",2025-05-02,3
"I do not like the limit on mobile deposits of $5000. I should be able to deposit any amount to my account. It's asinine to limit deposits, and I am not near any WF branches.",2025-05-01,3
glitches in the app,2025-04-30,3
App will not let me log in with 2 step verification?? please fix I need my money!,2025-04-30,3
messes up cant access my money or anything,2025-04-29,3
very slow response. you click anything and wait every button you click and you wait and wait,2025-04-27,3
Used to like this bank but the fees for overdraft are ridiculous and the overdraft protection is essentially just taking money from your own savings. Also there's limited locations atms and no perks/rewards for longtime good customers which is disappointing. I have decided to switch banks,2025-04-26,3
Did not deposit last to time I deposited with no warnings,2025-04-20,3
"why does my mobile app keep crashing, never had issues before today",2025-04-20,3
"cannot use app, seems my phone is too old.",2025-04-16,3
the app won't accept my new password when I put it in says user/password not recognized but works fine on desktop browsers,2025-04-11,3
can't log into my account even tho I have a savings account,2025-04-08,3
"Initial reaction: I normally copy and paste passwords from secure storage. A long-press in a password field, rather than providing an option to paste (or copy) the password, opened the print page function (WTH?). What is the logic behind that, if any? If using a shared printer: you just printed a sheet with ""Wells Fargo"", your username and password.",2025-04-07,3
did not receive otp,2025-04-07,3
I don't understand all these new changes.,2025-04-07,3
doesn't always work but its the only option I have,2025-04-06,3
to many permissions for this app sucks,2025-04-05,3
I hate the fact that every time I get on here to check something I have to upgrade can't you keep it more than a month gee whiz this is crazy,2025-04-05,3
good luck copy and pasting anything in this app. cannot even paste an otp - it opens a print dialogue. horrible ux that makes it clear they haven't put basic testing in place,2025-04-03,3
much difficult,2025-04-03,3
not working for year 2025,2025-04-01,3
"Push notifications don't work. EVER. No matter what I do, they WON'T WORK. Update 3/30 : also seems that there is no longer a way to get transaction notifications or notifications of any kind. Down an additional star.",2025-03-30,3
closing banks and limiting online deposit amounts is not productive,2025-03-26,3
Biometrics for this app fails 95% of the time.,2025-03-26,3
"hard to connect frim mountains. lake county, ca",2025-03-25,3
mobile deposit is sketchy. No confirmation of check routing and account # provided.,2025-03-24,3
"I used to be able to do mobile deposits just fine. For the past month now, I have had to do trips to the branch to deposit my checks. So annoying",2025-03-22,3
I'm not satisfied with wells fargo. I've been a member of wachovia for 12 years and now it's wells fargo and wells fargo isn't going to be my bank for long..I am truly disappointed that this bank wouldn't let a payment go through for a dollar and some change. I'm changing my financial institution next month. so I don't have any more to say,2025-03-21,3
"this app is awful. It's boring. weird, it gives hard time. more than 6 months I've never opened my account. Danm it! I'm so frustrated.",2025-03-19,3
why is that sometimes it will count pending charge in your overall balance and sometimes it doesn't. it should be one or the other cause when I do the math after everything it feels like wells Fargo has designed an app to fugde the numbers somewhat. other apps can show me the true amount just fine every time why can't wells fargo. it's not clarification that's needed its why the decision was made to have the literal calculator not show all totals. i have left this in the feedback multiple times,2025-03-18,3
"You keep having trouble matching the check amount in the picture your app took to the amount I entered for my deposit. I do not like deposit apps that take pix themselves, they take pics too quickly and don't allow for time to center or adjust picture placement. The amounts were identical after the two tries so I don't know why your app had issues",2025-03-15,3
"The app is simply ""ok"" for seeing what you need to. The statements are easy to grab unless it's recent transactions you're looking for. My huge gripe is that the transaction dates are always inaccurate. If you need to know what day you made a transaction then too bad, it's going to be a list of transactions that all have the same post date. Very annoying.",2025-03-14,3
"App definitely slow to process things you do, it's 2025 were instant is definitely capable. These banks need to step their game up",2025-03-14,3
"right in the middle of a transfer while waiting for a code, not sure what happened, think it timed out, not even 2 minutes. Had to do it all over again.",2025-03-14,3
"I love the app when it works. but hate when it glitches. lol this weird app once told me that I have -1000 dollars on my newly just opened debit account, and then after I deleted the app and re-downloaded it and then reloged in. the account was back to 0, and I had no negative charge. another time, my brother sent me money via zelle using Wells fargo. and I was outside my home with a full service bar. yet it told my brother that the money was sent. and I received nothing. until I went back home.",2025-03-14,3
No 2 day early direct deposit. Ever. 12 hrs average. Now not even that. Might make it to work tomorrow. Thanks.,2025-03-13,3
Poor so far,2025-03-13,3
"I'm a new customer, and I am not feeling valued",2025-03-13,3
"The app is better than some and worse than other, but be assured, if they are having system issues, you may as well try another day. Today, secondary verification did not work (text), so the app recommended try another method. So I tried email to verify my account, however, that system was down also, so I was instructed to try another method. This time I tried phone. Got the recording, which required any WF card number. Then it asked for the pin for my debit card only to be put into a hold que.",2025-03-12,3
Mobile deposit seems to always have issued capturing your checks.,2025-03-11,3
"First time I used the deposit feature at Wells Fargo and not real smooth. kept asking me for the correct amount on the check, which was the correct amount that I entered.",2025-03-10,3
I can’t install the app in this phone,2025-03-10,3
"Kinda need this for alot of everything, unfortunately I no longer have access because of this update, big sad, am broke, no money",2025-03-06,3
"I am trying to send money from my account using Zelle, but WF is not allowing it to happen and will not give me a reason why. so now my simple transaction is turning into a long phone call.",2025-03-05,3
App is doing as expected,2025-03-03,3
"Please fix Zelle, trying to send friends money for a recent vacation and it says I'm only allowed to send 1 money for my own protection?? The whole point of Zelle is to send money, this message defeats the whole purpose.",2025-03-02,3
Wells Fargo bank is doing the bare minimum... Thank you.,2025-03-02,3
easy to use!,2025-03-01,3
"Stop making me change my damn username and password every other month, I'm gonna switch banks",2025-02-28,3
It is a buggy piece of garbage. I will probably pay this credit card off just to get rid of it to not have to use this app. It crashes and is frustrating.,2025-02-26,3
Slow to load. I don't know why WF insists on showing you ads before seeing your accounts. App is buggy as hell. Try transferring money and the fields are grayed out. Some bank.,2025-02-25,3
Stiff app. You cannot use this app correctly unless you own an active US phone number. You cannot choose other types of verification. Only works with phone verifications. Do youself a favor and just download Revolut.,2025-02-24,3
Revisions disappointing. Previously able to view face of checks issued to see payee. Not now.,2025-02-24,3
No practical use for me.,2025-02-23,3
Biometric sign-on never works. I can unlock my phone just fine with biometrics though.....,2025-02-20,3
Wells Fargo/ First National etc. customer since 1970. Customer service has eroded to the point they want a no cash customer base. No more coin counting machines and they force you to fill coin rolls if you want to deposit them. They're heading to online banking only so they can fire as many employees as possible. Thankfully my other bank values their customers and happily excepts my coins into their counting machines.,2025-02-19,3
😕 confused,2025-02-17,3
"Functions well, with few glitches, however I was woken up by a notification about the monthly credit score update the app gives because this time, it decided to do it at 3am. I did not tell it to notify me of this, it just began doing so.",2025-02-17,3
Too difficult to log in and I can't receive texts on my Guam (local) phone,2025-02-16,3
"The app is fine function wise, but it really should have a feature that allows you to reorder how your accounts are displayed. My primary account is always displayed at the bottom for some reason, and it's obnoxious.",2025-02-16,3
Ok,2025-02-15,3
"sometimes it takes days (weekdays also) for this bank to adjust your account. It's almost like they want you to either overdraft or mess something up so that you can get fee's added on. Edit; the app for this Bank is literally not working or down all the time. I mean, come on, get with the times. If I wanted to use a terrible bank I would have stayed with Bank of America.",2025-02-13,3
mercury online much better,2025-02-11,3
"glitchy, crashes at the drop of a hat or doesn't properly load new pages, lacks quite a few features i'd want. i hate that you can't disable the AI functions, i don't need AI in my banking app",2025-02-07,3
Had to disable all notifications from the app because there's no other way to disable the marketing spam push notifications.,2025-02-07,3
can not adjust transfer limits. Set at $500.,2025-02-06,3
hard to capture pictures,2025-02-05,3
"Dark mode please, the white is to much for night viewing. If possible then I'll review it with higher score.",2025-02-04,3
Switched to a different bank because wells fargo likes to steal your money for no apparent reason and won't even give it back no matter how much you report to them about it.,2025-02-02,3
It sucks. Can't make a purchase because it refuses them all. Can't get past that page for it to approve I'm so tired of not being able to use my card I'm ready to move out of your bank and tell everyone about what you do,2025-02-01,3
"Mobile deposits used to be available right away, but everything changed about a month ago now I have to wait 2 to 4 days horrible",2025-01-31,3
deposits are a pain when the camera auto take the image and doesnt even attempt to focus the image first.,2025-01-31,3
Good,2025-01-30,3
"UX is really rough especially the login screen. It's a real challenge. Maybe on purpose for security? But it fails unexpectedly all the time. Even after you login you are barraged by upsells ads and interruptions. Some features open in an embedded browser which makes you log in again, your auth session doesn't go with you.",2025-01-27,3
Better on gs San Jose CA Light rail,2025-01-24,3
Its not compatible with my phone. ALCATEL A10,2025-01-24,3
Not to Good,2025-01-14,3
"Pending charges rarely reflect pending charges. Half of the time they don't show us as pending at all, or they disappear for a couple of days as the charge changes from pending to posted.",2025-01-14,3
My phone is no longer compatible with the new version. It has been a HUGE inconvenience.,2025-01-13,3
When paying auto loan from checking app is not showing the transaction pending. Money deducts from checking next day but two says later payment does not show on loan. Why?,2025-01-10,3
"Attempts to download any of the WF apps results in : ""Your device is not compatible with this version"". 👎",2025-01-09,3
Doesn't accept monthly budget on app so far,2025-01-09,3
app clunky and difficult to navigate. I'm going to uninstall it immediately.,2025-01-07,3
a third party transfer system that kicks me out of the app just to log back in online? I'm trying to give someone money not run laps.,2025-01-06,3
my business shouldn't be public,2025-01-02,3
Previous update I was able to understand what was happening in my bank account and I could see my spending habits now it's say rushed condensed version of the website that I don't even use,2025-01-01,3
SLOW SLOW SLOW HATE THIS POS BANK,2024-12-31,3
"Here's that 'rest assured' that contradicts any security online on the phone with your 'rest assured' scenario.... 2nd MFA for obvious security i have options call text. I decided to use the call option. The automation is prompt with their call N a rest assured number they are calling from. ITS CERTAINLY NOT THE SAME NUMBER FROM AUTOMATION N CALLER ID. SO MY PHONES CALLS ARE WITHOUT A DOUBT BEING RE ROUTED, NOT3RDPARTY I can't express enough to you of my online intrusion from them ppl",2024-12-28,3
kept telling me the amount was wrong.,2024-12-24,3
should not be publicizing any information,2024-12-21,3
Difficult to open accounts in person and online. Excessive fees.,2024-12-20,3
took 10 tries,2024-12-18,3
"The app layout and features are pretty good, but More often than not I get an error message that says the system is unavailable.",2024-12-18,3
Keeps forgetting biometric sign in. Worst bank for rewards. They actively look for ways to NOT pay you,2024-12-17,3
Didn't answer my question,2024-12-17,3
So so not my cup of tea,2024-12-15,3
would only let me send a small amount. that is BS,2024-12-14,3
"Slow, and terrible customer service",2024-12-10,3
This app keeps closing when going to other apps. Very annoying,2024-12-08,3
not clear how to remedy errors,2024-12-08,3
Cant upgrade,2024-12-08,3
Wells Fargo seems to be having issues with notifications on the app alerts Not sure if the app is having notification issues. The app used to be very prompt.,2024-12-07,3
"Digital age and you can still get NSF? And have to wait to cash a check electronically? Developers will blame the user because of their apps limitations, the constraints their bank puts on them.",2024-12-05,3
"yes, u e heard that it was said if old that you reap sparingly you sow the same.",2024-12-05,3
"Was a good app and a sturdy one at that. But now it keeps saying I'm temporarily suspended due to to many incorrect password attempts... I'm putting in the correct password. When this windows pops up I have the choice of close or create new pw. So I create new pw then do the sign in and am hit with the temporarily suspended trap again. It's a vicious cycle as to where I just moved all of my cash $16k+ to Cash app and then into my Discover checking. Wells Fargo has a very low interest rate, also.",2024-12-05,3
Please bring back the text notifications!!!!! I like seeing my balance without having to log into the app.,2024-12-02,3
"Your last release (or 2) made the Android app really unreliable. I can usually login but after the home page, sometimes I can't see bill pay or transfer, sometimes account details isn't available. Fix the bugs, this sucks.",2024-11-30,3
I got twice an error message for nothing,2024-11-28,3
didn't show up in company truck. seemed fishy.,2024-11-24,3
Says amount didn't match even though it was very legible.,2024-11-23,3
"Wells Fargo is a great bank. I think the app needs more work. Transactions can't be seen until 3 or 4 days after. That can get confusing if you are always using your card and want to keep track of your purchases. I don't even see a pending until after days go by. I have multiple cards, and you can see all the purchases right away. So if that somehow can get fixed, that would be awesome.",2024-11-23,3
I have been a victim of identity theft All accounts pertaining to me Kedrian Hambrick are personal and not to be shared,2024-11-23,3
I love this app it's always looking out for my best interest.,2024-11-23,3
It that's to long to login to your account it keeps going on and off with your password and username.,2024-11-21,3
"Can't even write a review, yikes!",2024-11-20,3
Why do you not send a real card? I can never get to use this Fargo card that says I have a 2000dollar limit. This is so embarrassing to get either locked out of this card because log in or password has changed who does this to my passwords? I'm not very happy with this cards performance for my lifestyle fargo.. my paycheck is very high income. And I ts like I am always I a delema with Fargo. Let me spend like I want to I'm a big boy .don't want any Hassell from my money .so step aside and let,2024-11-19,3
Transactions take forever! Zelle always down,2024-11-19,3
my bank ATM would not let me withdraw money,2024-11-18,3
Fix the lag when first opening the app. it hangs from the time you select it to the time it gets to the login screen. no other app on my phone does that so must be a wf problem.,2024-11-16,3
Getting the app to accept the photos was backbreaking. So is Getting it to accept a review.,2024-11-15,3
Countless times have opened the app only to login and have to logout or reopen the app to actually access my account,2024-11-15,3
"Great app, poor bank",2024-11-13,3
was much better without 50 ai nags every time you open the app,2024-11-13,3
Because I have experience working with bank apps in other countries.,2024-11-12,3
Having log-on issues,2024-11-12,3
About the time I get my password filled in the screen resets. App focuses on what picture is in the background rather than operating efficiently. Just make a no frills app that works.,2024-11-12,3
Wells Fargo has its pros and cons. For example I am constantly being charged a $12.00 service fee for banking with them. I've addressed this with them several times yet they do nor seem to care to fix it. why do they need to charge me $12.00 a month when banks make money off of the peoples money stored in their accounts?,2024-11-11,3
Mobile deposit picture function was difficult to position,2024-11-10,3
That app is not compatible for my phone,2024-11-09,3
Not a good company. They nickle and dime you for everything.,2024-11-09,3
I can see my balances but the transfer page is messed up.,2024-11-05,3
It will not let me re-enroll into the text message notifications.,2024-11-04,3
Very confusing. This is the worst app I have ever had for a credit card!,2024-11-01,3
"I had a very hard time using Zelle and getting my own money out of the bank I had to wait for my debit card to use the ATM to update my phone number which I dont understand bc i didn't make an account at the atm i went in the branch. but anyhow, I took a cab which cost me 20 bucks to go to the ATM to press 3 buttons to update my number. which should have been able to do in the branch. On the other side of this Customer service was AWESOME!!!!!! AT MY BRANCH IN JACKSONVILKE NC ON HENDERSON DR.",2024-10-30,3
"General functionality is usually fine, thought I'm signed off with an error message fairly frequently. My biggest complaint is that a bank as big as Wells Fargo in the year 2024 still makes it so incredibly difficult to get any help online or in app. No chat option, no email options, no option to respond to messages in the app, and the automated help option just sends you phone numbers to call, no matter what you need. It makes it pretty clear that customer service is a low priority.",2024-10-29,3
"Works about 25% of the time, always says the service is not available at this time or please try again another time, something to that effect. If it works than it is great otherwise not good. I would consider it unreliable.",2024-10-27,3
"It keeps unlinking my plaid account with my pay accounts and apps! When I go to a vendor app, the app says, ""Wrong user name"" What is going on Wells Fargo??",2024-10-25,3
This app is once again refusing to run until I install an upgrade that can't be installed. It also convinces my son to spend absolutely every penny he earns.,2024-10-25,3
Updated 10.25.24 App is no longer usable on my phone per Google play. Very dissatisfied When it worked it was awesome. For the past week it tells me it cannot complete sign on request and says my internet connection is at fault. My internet works fine for everything else. Very annoying. Calling CS an act of futility. Ou,2024-10-25,3
"App stop working, have note9 phone. Need an app that works.",2024-10-22,3
Not compatible,2024-10-22,3
"I requested that you take me off online banking, because I am 75 years old don't feel comfortable online banking. I have asked you twice to move my account TO RECEIVE PAPER STATEMENTS AND CONTINUE SENDING PAPER STATEMENTS SO I CAN KEEP TRACK OF WHAT IS HAPPENING WITH MY ACCOUNT. IF YOU CAN'T DO WHAT I ASKED BE PREPARED TO CLOSE ACCOUNTS AND I WILL USE A MORE RELIABLE SERVICE.. YOU HAVE CAUSED ME MUCH ANXIETY AND NOW MY LACK OF TRUST. START SENDING ME PAPER STATEMENTS OR I WILL CLOSE ALL. CONNIE",2024-10-21,3
This Complicates things,2024-10-21,3
too many ATM are closed and banks too,2024-10-20,3
great a useful app very safe!!!,2024-10-20,3
My bank of many years website not updated instantly as digital should be overdraft caused by slow information no email for contact you must call deposits and payments made on website not in real time causing overdraft and huge fees customer service reps hang up the phone when you call Bank requires you to send a separate email to correct problem other banking entities give balances in real time such as Capital One,2024-10-20,3
IM IN THE NEGATIVE AND IM SURE ITS BEEN UPLOADED TO THERE CARDS OR FALSE ACCOUNTS TO INTERTWINE MY ASSETS IF ANY FROM GETTING FULL VIEW OF MY ACCOUNTS AND CHECK THAT WAS STOLEN OR NOT .BUT TWO BANK ACCOUNTS I HAVE. 1ST CONVENIENCE BANK TEXAS IN DONA ANA COUNTY AND VONSIDERING MY NETWORK SERVICES ARE INVADED WITH MALWARE OR INTERNET SERVICE NOT ALLOWED.ITS BEEN A AWHILE SINCE IVE CHEVKED MY BALANCES OTHER THAN ATMS WITHDRAWALS.SSA HAS MADE A FEW INDESCRETIONS TOWARDS MY ACCOUNTS WITH CHIME,2024-10-18,3
"I like the app but I'm not sure if it's the app or if it's just WF but the app doesn't always show accurate info in my bank account. I'll get refunds and it's not always reflected. I'll have purchases and they aren't either. I recent rented a car for a month, had to extend it 3 times. Nothing was reflected.",2024-10-16,3
Have trouble signing on. Or to create a new account...,2024-10-15,3
Still not a fan of Wells Fargo,2024-10-15,3
"some good people, and some terrible ones. Try US Bank instead, they have been voted #1 online checking accounts and also have many brick and mortar locations around the US.",2024-10-14,3
"I had to call to change an automatic payment to my credit card, what's the point to the app then? Also, it doesn't have an option to set up beneficiaries. I might as well go into a branch.",2024-10-14,3
won't let me use swear words. don't police my language,2024-10-13,3
Shouldn't be told I have to go into a Branch to Deposit a Check!,2024-10-13,3
would it kill you to work with Motorola phones,2024-10-12,3
Took forever to log on,2024-10-11,3
"I get daily notifications of the amount I have in checking, and lately, it has not been correct. This morning, it showed a negative balance and I swear I almost had a heart attack. Going to uninstall and install again.",2024-10-11,3
I.m giving only 1 stars lets se in 1 year,2024-10-10,3
"I had only one customer service agent that treated me like a customer that I am, since I am a new customer through Hiller Heating and Cooling. Her name was Danny she was very helpful N pleasant of all the 3 I have went through. For the last 3 Days of calling in. All I want to do is pay my bill online, So you guys can not try to get extra $$$ out of me or mess with my Credit Score.",2024-10-10,3
I can't access my account because it saying my phone isn't compatible now. So how can I access to my account?,2024-10-10,3
Trying to do the update. And it says my phone is not compatible. What do I do?,2024-10-08,3
